Transaction_ID,User_ID,Amount,service,Service_Type,Transaction_Status,Date
T0000345,PP0068772,2007.22,Loan payment,Bank Transfer,Success,2023-08-21
T0000346,PP0066750,7897.78,Money Transfer,UPI,Failed,2025-02-05
T0000347,PP0053628,189.6,Loan payment,UPI,Success,2025-08-18
T0000348,PP0090393,24.93,Loan payment,Scan & Pay,Success,2026-01-12
T0000349,PP0009385,7258.51,Money Transfer,Scan & Pay,Pending,2025-11-15
T0000350,PP0008947,8582.33,Money Transfer,Scan & Pay,Pending,2024-02-23
T0000351,PP0049779,516.37,Insurance Payment,Bank Transfer,Success,2025-01-20
T0000352,PP0062686,2086.55,Money Transfer,UPI,Pending,2024-08-28
T0000353,PP0017368,7469.58,Insurance Payment,Bank Transfer,Success,2023-11-05
T0000354,PP0057446,5931.17,Recharge Bill,Bank Transfer,Failed,2026-04-03
T0000355,PP0088166,4859.26,Money Transfer,UPI,Pending,2023-09-12
T0000356,PP0017773,4038.66,Loan payment,UPI,Pending,2025-11-16
T0000357,PP0041610,1834.0,Insurance Payment,Bank Transfer,Success,2023-07-14
T0000358,PP0060368,1549.61,Insurance Payment,Scan & Pay,Success,2024-06-30
T0000359,PP0096879,7254.83,Loan payment,Bank Transfer,Success,2025-09-29
T0000360,PP0075396,9097.74,Insurance Payment,Scan & Pay,Success,2026-05-02
T0000361,PP0100242,7189.9,Recharge Bill,UPI,Pending,2023-12-22
T0000362,PP0055621,1392.23,Loan payment,Scan & Pay,Failed,2026-04-08
T0000363,PP0022442,5682.83,Loan payment,Bank Transfer,Success,2024-08-29
T0000364,PP0072182,829.54,Recharge Bill,Scan & Pay,Failed,2025-06-03
T0000365,PP0035007,7230.12,Insurance Payment,Bank Transfer,Success,2026-06-13
T0000366,PP0103513,1724.59,Loan payment,UPI,Success,2026-04-18
T0000367,PP0048918,5080.45,Insurance Payment,Scan & Pay,Pending,2025-10-03
T0000368,PP0050326,730.06,Insurance Payment,Scan & Pay,Pending,2025-12-03
T0000369,PP0106670,7833.66,Loan payment,Bank Transfer,Failed,2025-10-11
T0000370,PP0106362,9389.03,Loan payment,UPI,Failed,2026-01-18
T0000371,PP0027704,4621.48,Recharge Bill,Bank Transfer,Failed,2026-03-01
T0000372,PP0107739,6628.02,Money Transfer,Scan & Pay,Failed,2026-04-06
T0000373,PP0036666,5245.45,Recharge Bill,Bank Transfer,Pending,2026-04-27
T0000374,PP0057491,5998.69,Insurance Payment,UPI,Success,2025-08-07
T0000375,PP0092269,8459.04,Money Transfer,Scan & Pay,Failed,2026-04-10
T0000376,PP0028599,7072.35,Recharge Bill,Scan & Pay,Failed,2026-06-10
T0000377,PP0077317,717.01,Money Transfer,UPI,Pending,2026-02-25
T0000378,PP0007243,9675.7,Insurance Payment,UPI,Pending,2024-11-03
T0000379,PP0086593,2196.17,Loan payment,Scan & Pay,Failed,2026-05-26
T0000380,PP0042617,8659.12,Money Transfer,Scan & Pay,Failed,2025-01-11
T0000381,PP0054464,2185.73,Insurance Payment,Bank Transfer,Pending,2025-04-19
T0000382,PP0018763,9929.07,Money Transfer,Scan & Pay,Success,2023-10-28
T0000383,PP0102947,587.25,Money Transfer,Scan & Pay,Failed,2025-02-25
T0000384,PP0071134,8056.23,Insurance Payment,Scan & Pay,Success,2026-02-16
T0000385,PP0092554,8094.72,Insurance Payment,Bank Transfer,Failed,2025-08-24
T0000386,PP0068907,8570.81,Recharge Bill,Scan & Pay,Pending,2024-07-10
T0000387,PP0066639,2748.1,Money Transfer,UPI,Failed,2026-01-05
T0000388,PP0108992,9459.16,Money Transfer,UPI,Failed,2024-08-09
T0000389,PP0012404,7833.21,Recharge Bill,Bank Transfer,Success,2026-01-17
T0000390,PP0005882,3671.04,Money Transfer,UPI,Failed,2024-06-30
T0000391,PP0031084,1251.66,Money Transfer,Bank Transfer,Failed,2026-02-21
T0000392,PP0029715,5770.9,Insurance Payment,UPI,Pending,2023-12-09
T0000393,PP0011866,7500.59,Insurance Payment,UPI,Pending,2026-06-28
T0000394,PP0007657,2654.33,Recharge Bill,Scan & Pay,Success,2025-06-14
T0000395,PP0090647,7493.59,Recharge Bill,Scan & Pay,Success,2024-08-11
T0000396,PP0023645,7701.53,Loan payment,UPI,Pending,2024-11-10
T0000397,PP0015525,7957.3,Insurance Payment,UPI,Pending,2024-12-13
T0000398,PP0087255,4818.37,Insurance Payment,UPI,Success,2024-11-04
T0000399,PP0081658,7025.22,Money Transfer,UPI,Success,2024-01-28
T0000400,PP0050062,9190.58,Money Transfer,Bank Transfer,Pending,2026-01-06
T0000401,PP0007915,5039.15,Money Transfer,UPI,Success,2024-09-16
T0000402,PP0008665,1032.58,Money Transfer,Bank Transfer,Success,2026-07-02
T0000403,PP0101114,6031.52,Insurance Payment,UPI,Failed,2024-05-22
T0000404,PP0018164,9478.62,Recharge Bill,Bank Transfer,Success,2025-06-12
T0000405,PP0084290,7426.56,Money Transfer,UPI,Success,2023-09-25
T0000406,PP0019596,8362.61,Recharge Bill,UPI,Pending,2025-11-15
T0000407,PP0026691,1393.41,Recharge Bill,UPI,Pending,2025-10-14
T0000408,PP0078581,1251.07,Recharge Bill,UPI,Pending,2025-01-26
T0000409,PP0000003,4804.81,Loan payment,Bank Transfer,Failed,2024-10-06
T0000410,PP0051810,7381.25,Insurance Payment,Bank Transfer,Failed,2025-01-11
T0000411,PP0047234,47.3,Recharge Bill,UPI,Success,2026-07-04
T0000412,PP0037468,416.27,Money Transfer,Scan & Pay,Failed,2026-02-16
T0000413,PP0052154,6862.66,Money Transfer,UPI,Pending,2024-01-18
T0000414,PP0051037,7926.96,Insurance Payment,Bank Transfer,Success,2024-04-19
T0000415,PP0071526,4435.28,Loan payment,UPI,Success,2025-08-17
T0000416,PP0086374,1089.29,Loan payment,UPI,Success,2025-07-01
T0000417,PP0057431,2434.87,Recharge Bill,UPI,Failed,2023-09-26
T0000418,PP0108607,523.51,Insurance Payment,Scan & Pay,Pending,2024-12-27
T0000419,PP0007244,5719.9,Recharge Bill,Bank Transfer,Failed,2023-12-07
T0000420,PP0006518,2420.08,Recharge Bill,Bank Transfer,Success,2024-04-29
T0000421,PP0017789,6826.63,Money Transfer,Bank Transfer,Success,2024-04-25
T0000422,PP0044030,4112.98,Money Transfer,Scan & Pay,Pending,2024-07-25
T0000423,PP0072101,5975.82,Recharge Bill,Bank Transfer,Pending,2026-04-08
T0000424,PP0051776,5222.58,Loan payment,UPI,Success,2023-08-27
T0000425,PP0102805,588.51,Loan payment,UPI,Pending,2025-04-19
T0000426,PP0042520,3508.93,Recharge Bill,Bank Transfer,Failed,2025-01-09
T0000427,PP0015879,3056.68,Recharge Bill,Bank Transfer,Success,2025-04-30
T0000428,PP0087694,3540.88,Insurance Payment,UPI,Failed,2023-11-11
T0000429,PP0093460,1462.38,Loan payment,Scan & Pay,Failed,2024-07-18
T0000430,PP0022781,9866.03,Loan payment,Bank Transfer,Pending,2025-06-19
T0000431,PP0099093,4460.19,Money Transfer,UPI,Success,2026-03-21
T0000432,PP0020667,9130.68,Insurance Payment,Bank Transfer,Success,2025-05-14
T0000433,PP0037161,187.37,Money Transfer,UPI,Success,2026-02-04
T0000434,PP0019361,391.12,Money Transfer,Scan & Pay,Success,2025-04-09
T0000435,PP0006193,2221.89,Recharge Bill,UPI,Success,2024-09-15
T0000436,PP0075901,8784.29,Insurance Payment,Bank Transfer,Failed,2025-05-09
T0000437,PP0043417,7008.11,Recharge Bill,Scan & Pay,Success,2026-04-05
T0000438,PP0107166,1476.34,Loan payment,Bank Transfer,Pending,2024-09-20
T0000439,PP0105215,4073.36,Loan payment,UPI,Pending,2024-05-11
T0000440,PP0029866,7046.0,Loan payment,Bank Transfer,Success,2025-06-25
T0000441,PP0059371,4054.39,Loan payment,Bank Transfer,Failed,2025-12-02
T0000442,PP0098077,1778.75,Recharge Bill,Scan & Pay,Pending,2024-03-19
T0000443,PP0078443,6438.09,Loan payment,Bank Transfer,Failed,2024-01-06
T0000444,PP0051186,709.88,Insurance Payment,UPI,Pending,2024-06-03
T0000445,PP0054676,6291.48,Money Transfer,Scan & Pay,Failed,2025-09-14
T0000446,PP0037087,4201.12,Money Transfer,UPI,Pending,2023-11-24
T0000447,PP0052117,4030.46,Money Transfer,UPI,Failed,2023-12-24
T0000448,PP0045395,972.99,Money Transfer,Bank Transfer,Pending,2023-11-06
T0000449,PP0081171,8549.31,Insurance Payment,Bank Transfer,Pending,2025-10-30
T0000450,PP0107668,5733.33,Loan payment,Scan & Pay,Success,2023-07-17
T0000451,PP0069633,5593.85,Insurance Payment,Bank Transfer,Success,2023-08-18
T0000452,PP0099748,2184.12,Insurance Payment,UPI,Pending,2025-08-27
T0000453,PP0087329,3143.24,Money Transfer,Scan & Pay,Failed,2025-03-13
T0000454,PP0065683,9080.47,Insurance Payment,Scan & Pay,Failed,2023-09-09
T0000455,PP0021194,2421.93,Money Transfer,Scan & Pay,Success,2025-08-05
T0000456,PP0026596,9536.21,Recharge Bill,Scan & Pay,Success,2024-08-17
T0000457,PP0084832,897.1,Loan payment,Scan & Pay,Pending,2026-05-24
T0000458,PP0059632,5495.69,Money Transfer,Bank Transfer,Success,2024-12-14
T0000459,PP0061621,9305.15,Insurance Payment,Bank Transfer,Success,2025-11-01
T0000460,PP0023620,2202.54,Insurance Payment,Bank Transfer,Pending,2026-02-25
T0000461,PP0090894,2857.65,Money Transfer,UPI,Success,2025-08-07
T0000462,PP0101586,5998.9,Loan payment,UPI,Failed,2024-04-09
T0000463,PP0041912,4701.67,Loan payment,Scan & Pay,Success,2025-05-16
T0000464,PP0054781,8883.9,Loan payment,Bank Transfer,Pending,2026-06-23
T0000465,PP0004794,5711.85,Loan payment,Bank Transfer,Failed,2023-09-27
T0000466,PP0060176,6016.78,Insurance Payment,Bank Transfer,Success,2025-08-25
T0000467,PP0044215,1547.84,Loan payment,Scan & Pay,Failed,2026-02-19
T0000468,PP0094412,5268.53,Recharge Bill,UPI,Failed,2024-08-26
T0000469,PP0073890,5336.2,Recharge Bill,Scan & Pay,Pending,2025-05-19
T0000470,PP0098880,2714.33,Recharge Bill,Bank Transfer,Pending,2024-08-25
T0000471,PP0091258,855.28,Insurance Payment,Bank Transfer,Pending,2023-10-05
T0000472,PP0066670,6537.66,Insurance Payment,Bank Transfer,Failed,2025-04-19
T0000473,PP0097211,8793.42,Money Transfer,Scan & Pay,Pending,2025-12-09
T0000474,PP0107636,2209.22,Money Transfer,UPI,Pending,2026-05-18
T0000475,PP0010650,7298.91,Loan payment,Scan & Pay,Failed,2024-09-24
T0000476,PP0057941,9522.92,Recharge Bill,UPI,Success,2025-07-22
T0000477,PP0041225,5334.92,Money Transfer,UPI,Pending,2024-12-27
T0000478,PP0022648,3044.02,Money Transfer,UPI,Failed,2024-09-08
T0000479,PP0051543,568.08,Loan payment,UPI,Success,2023-09-14
T0000480,PP0018853,571.24,Money Transfer,UPI,Pending,2025-08-09
T0000481,PP0025529,9256.76,Recharge Bill,UPI,Failed,2025-08-09
T0000482,PP0069974,7264.71,Loan payment,Scan & Pay,Pending,2023-09-12
T0000483,PP0077736,7351.4,Insurance Payment,UPI,Success,2025-05-08
T0000484,PP0094097,7388.73,Recharge Bill,Bank Transfer,Pending,2024-10-16
T0000485,PP0085002,9979.46,Money Transfer,Scan & Pay,Pending,2026-03-28
T0000486,PP0031382,1201.8,Loan payment,Bank Transfer,Success,2025-02-21
T0000487,PP0090420,6353.14,Money Transfer,UPI,Failed,2026-01-29
T0000488,PP0096962,3949.98,Recharge Bill,Scan & Pay,Pending,2025-03-11
T0000489,PP0050608,1016.07,Insurance Payment,Bank Transfer,Pending,2024-08-09
T0000490,PP0017007,6436.0,Recharge Bill,Bank Transfer,Pending,2025-12-11
T0000491,PP0092027,6256.83,Insurance Payment,Scan & Pay,Pending,2024-06-03
T0000492,PP0099360,6229.57,Money Transfer,Scan & Pay,Success,2024-01-24
T0000493,PP0020291,8422.22,Recharge Bill,UPI,Success,2025-03-19
T0000494,PP0023932,3684.54,Money Transfer,Scan & Pay,Failed,2024-06-11
T0000495,PP0060133,1839.3,Money Transfer,Scan & Pay,Pending,2023-10-04
T0000496,PP0075592,8017.42,Loan payment,UPI,Failed,2024-10-10
T0000497,PP0065348,2010.35,Recharge Bill,Scan & Pay,Success,2025-07-10
T0000498,PP0065703,6755.57,Insurance Payment,Scan & Pay,Pending,2023-10-04
T0000499,PP0095747,4829.42,Loan payment,Bank Transfer,Pending,2025-08-29
T0000500,PP0109243,2599.36,Money Transfer,UPI,Success,2023-09-11
T0000501,PP0095293,9397.17,Money Transfer,Bank Transfer,Failed,2023-08-12
T0000502,PP0066311,2195.47,Insurance Payment,UPI,Pending,2025-10-14
T0000503,PP0029567,7021.3,Recharge Bill,Scan & Pay,Success,2024-05-08
T0000504,PP0077215,2689.65,Loan payment,Scan & Pay,Failed,2024-01-18
T0000505,PP0047993,7588.4,Money Transfer,Bank Transfer,Failed,2025-05-19
T0000506,PP0032556,2558.32,Recharge Bill,UPI,Failed,2025-05-04
T0000507,PP0051648,2621.99,Loan payment,Scan & Pay,Success,2024-06-05
T0000508,PP0008983,9584.94,Money Transfer,UPI,Pending,2023-12-30
T0000509,PP0072926,4732.97,Money Transfer,Scan & Pay,Success,2024-09-19
T0000510,PP0062131,1522.8,Insurance Payment,Scan & Pay,Pending,2023-08-13
T0000511,PP0073205,8745.52,Insurance Payment,UPI,Pending,2023-10-23
T0000512,PP0042727,7440.31,Recharge Bill,UPI,Failed,2023-10-21
T0000513,PP0065165,6531.02,Loan payment,Scan & Pay,Pending,2026-04-02
T0000514,PP0047681,8142.37,Insurance Payment,UPI,Success,2024-02-05
T0000515,PP0046553,2461.98,Loan payment,UPI,Success,2026-05-09
T0000516,PP0043916,6696.44,Loan payment,Scan & Pay,Success,2025-03-22
T0000517,PP0088702,8163.94,Insurance Payment,Bank Transfer,Pending,2025-12-05
T0000518,PP0019508,5866.57,Recharge Bill,Scan & Pay,Failed,2023-10-29
T0000519,PP0091613,8476.1,Insurance Payment,Bank Transfer,Failed,2025-06-11
T0000520,PP0072973,8642.65,Money Transfer,Bank Transfer,Failed,2024-01-16
T0000521,PP0077603,7810.54,Recharge Bill,Bank Transfer,Success,2025-06-02
T0000522,PP0044370,1032.19,Money Transfer,UPI,Failed,2026-05-13
T0000523,PP0084507,4407.66,Money Transfer,Bank Transfer,Pending,2024-01-15
T0000524,PP0014585,1582.05,Money Transfer,UPI,Failed,2024-03-03
T0000525,PP0004455,7881.57,Loan payment,Scan & Pay,Success,2026-01-17
T0000526,PP0082513,7414.97,Money Transfer,Bank Transfer,Pending,2023-12-26
T0000527,PP0042500,5695.01,Loan payment,Scan & Pay,Failed,2025-08-30
T0000528,PP0067284,7010.83,Money Transfer,Bank Transfer,Success,2025-10-17
T0000529,PP0076277,4901.86,Loan payment,Bank Transfer,Pending,2023-09-05
T0000530,PP0033895,1441.45,Recharge Bill,Scan & Pay,Pending,2023-09-27
T0000531,PP0041986,7249.88,Money Transfer,Bank Transfer,Pending,2024-01-21
T0000532,PP0087329,7790.14,Money Transfer,Scan & Pay,Success,2024-02-09
T0000533,PP0055040,24.62,Loan payment,Scan & Pay,Failed,2026-06-30
T0000534,PP0107826,1153.55,Money Transfer,Bank Transfer,Pending,2025-02-21
T0000535,PP0071575,102.5,Insurance Payment,UPI,Pending,2025-11-10
T0000536,PP0070232,5444.44,Recharge Bill,Bank Transfer,Success,2025-04-01
T0000537,PP0059418,2597.39,Recharge Bill,UPI,Pending,2025-07-02
T0000538,PP0031491,6298.66,Insurance Payment,Scan & Pay,Success,2024-01-20
T0000539,PP0035222,5019.88,Loan payment,Bank Transfer,Failed,2024-12-27
T0000540,PP0001983,6292.97,Insurance Payment,UPI,Failed,2023-07-13
T0000541,PP0101484,4033.67,Insurance Payment,UPI,Pending,2025-08-27
T0000542,PP0061498,2682.74,Money Transfer,Scan & Pay,Failed,2025-09-02
T0000543,PP0094845,992.85,Loan payment,Scan & Pay,Success,2024-08-16
T0000544,PP0058784,3620.72,Insurance Payment,UPI,Failed,2024-07-28
T0000545,PP0042630,1406.97,Recharge Bill,Bank Transfer,Pending,2024-12-26
T0000546,PP0023492,2715.94,Money Transfer,Bank Transfer,Success,2024-02-27
T0000547,PP0082873,8613.79,Loan payment,Scan & Pay,Failed,2026-07-11
T0000548,PP0067420,5738.66,Loan payment,UPI,Failed,2025-06-01
T0000549,PP0072546,6387.67,Insurance Payment,UPI,Pending,2026-07-01
T0000550,PP0107940,3898.88,Loan payment,Bank Transfer,Success,2025-10-21
T0000551,PP0054858,9142.72,Insurance Payment,UPI,Success,2025-10-10
T0000552,PP0065251,6297.78,Money Transfer,UPI,Pending,2025-03-31
T0000553,PP0038514,8251.14,Insurance Payment,UPI,Success,2023-07-14
T0000554,PP0083406,7829.7,Recharge Bill,Scan & Pay,Success,2025-07-08
T0000555,PP0041141,328.06,Insurance Payment,Bank Transfer,Failed,2026-01-30
T0000556,PP0089161,9280.79,Money Transfer,Bank Transfer,Failed,2025-06-07
T0000557,PP0084797,8086.07,Recharge Bill,Bank Transfer,Pending,2023-11-16
T0000558,PP0108408,6359.48,Money Transfer,UPI,Pending,2025-04-02
T0000559,PP0056512,8883.06,Money Transfer,UPI,Pending,2025-08-11
T0000560,PP0004908,2915.45,Loan payment,UPI,Pending,2024-04-14
T0000561,PP0054385,3243.59,Money Transfer,UPI,Pending,2024-09-03
T0000562,PP0020469,1597.17,Loan payment,UPI,Failed,2023-09-15
T0000563,PP0107182,6159.23,Loan payment,Bank Transfer,Failed,2023-12-06
T0000564,PP0051023,3097.29,Loan payment,Bank Transfer,Failed,2026-02-20
T0000565,PP0077783,8673.29,Insurance Payment,Bank Transfer,Success,2024-10-06
T0000566,PP0101312,6488.02,Insurance Payment,UPI,Failed,2025-10-06
T0000567,PP0001503,5773.55,Money Transfer,UPI,Success,2024-08-19
T0000568,PP0107946,4036.47,Money Transfer,Bank Transfer,Pending,2025-05-29
T0000569,PP0034939,2137.91,Loan payment,Scan & Pay,Success,2026-01-01
T0000570,PP0065877,1960.33,Insurance Payment,Scan & Pay,Success,2023-09-15
T0000571,PP0027308,6003.22,Money Transfer,UPI,Success,2025-06-28
T0000572,PP0072514,525.3,Money Transfer,Bank Transfer,Failed,2024-02-09
T0000573,PP0025255,29.78,Loan payment,UPI,Success,2024-08-29
T0000574,PP0101428,4887.97,Insurance Payment,Scan & Pay,Failed,2025-03-04
T0000575,PP0009763,6406.55,Loan payment,UPI,Pending,2024-03-26
T0000576,PP0016521,7035.54,Insurance Payment,UPI,Pending,2023-07-16
T0000577,PP0032228,2152.14,Loan payment,UPI,Failed,2023-09-18
T0000578,PP0042252,9137.64,Money Transfer,UPI,Success,2025-08-04
T0000579,PP0061670,1079.85,Loan payment,Scan & Pay,Success,2024-08-18
T0000580,PP0050663,6219.27,Insurance Payment,UPI,Success,2024-06-15
T0000581,PP0049540,6050.71,Money Transfer,UPI,Failed,2026-06-26
T0000582,PP0058239,1139.97,Money Transfer,Bank Transfer,Failed,2024-07-14
T0000583,PP0061597,5792.54,Insurance Payment,Scan & Pay,Failed,2024-01-17
T0000584,PP0098090,8606.67,Money Transfer,Bank Transfer,Pending,2025-02-21
T0000585,PP0018889,413.33,Recharge Bill,Bank Transfer,Success,2024-08-22
T0000586,PP0027597,5208.71,Loan payment,UPI,Failed,2024-04-23
T0000587,PP0068571,1326.39,Insurance Payment,Bank Transfer,Failed,2025-10-22
T0000588,PP0018465,8135.24,Money Transfer,Bank Transfer,Success,2025-05-05
T0000589,PP0105852,8795.95,Loan payment,UPI,Failed,2024-04-15
T0000590,PP0051428,7654.73,Money Transfer,Bank Transfer,Success,2026-03-13
T0000591,PP0101176,8953.06,Recharge Bill,Scan & Pay,Pending,2025-02-13
T0000592,PP0101860,6365.29,Loan payment,UPI,Pending,2025-07-14
T0000593,PP0027990,9124.99,Money Transfer,UPI,Pending,2025-12-27
T0000594,PP0087019,5468.85,Recharge Bill,Scan & Pay,Success,2025-07-12
T0000595,PP0062801,3665.6,Recharge Bill,Bank Transfer,Success,2025-04-04
T0000596,PP0027799,1454.73,Loan payment,UPI,Pending,2025-08-10
T0000597,PP0083425,9214.5,Loan payment,Bank Transfer,Pending,2024-10-21
T0000598,PP0031432,7918.45,Money Transfer,Bank Transfer,Pending,2025-09-25
T0000599,PP0043649,5102.88,Recharge Bill,UPI,Pending,2026-03-25
T0000600,PP0030344,4269.4,Insurance Payment,Scan & Pay,Failed,2024-08-06
T0000601,PP0080152,5765.77,Recharge Bill,Scan & Pay,Failed,2025-03-11
T0000602,PP0018447,8788.41,Loan payment,Bank Transfer,Pending,2025-09-20
T0000603,PP0076431,9577.29,Loan payment,Scan & Pay,Failed,2026-05-10
T0000604,PP0100062,8469.95,Recharge Bill,Scan & Pay,Failed,2025-04-13
T0000605,PP0004244,4469.19,Insurance Payment,Bank Transfer,Success,2024-05-22
T0000606,PP0074245,446.01,Loan payment,UPI,Pending,2025-04-10
T0000607,PP0070572,2856.31,Money Transfer,UPI,Failed,2025-04-27
T0000608,PP0069782,2811.69,Loan payment,UPI,Pending,2024-08-29
T0000609,PP0071467,2760.67,Insurance Payment,UPI,Failed,2025-05-26
T0000610,PP0068975,8244.62,Recharge Bill,UPI,Pending,2025-09-07
T0000611,PP0031554,8397.54,Recharge Bill,Bank Transfer,Pending,2025-05-03
T0000612,PP0072998,1982.4,Money Transfer,Bank Transfer,Success,2026-02-14
T0000613,PP0083872,7804.89,Loan payment,UPI,Failed,2023-10-27
T0000614,PP0105514,2451.06,Loan payment,UPI,Failed,2024-06-27
T0000615,PP0066605,9544.71,Money Transfer,Scan & Pay,Success,2023-11-22
T0000616,PP0031727,4437.72,Recharge Bill,UPI,Success,2025-05-23
T0000617,PP0069266,699.67,Loan payment,UPI,Pending,2025-10-13
T0000618,PP0061743,4522.1,Loan payment,UPI,Success,2023-12-25
T0000619,PP0108848,8637.15,Money Transfer,Scan & Pay,Failed,2026-02-17
T0000620,PP0072674,9948.43,Loan payment,Bank Transfer,Failed,2025-09-25
T0000621,PP0046183,4255.19,Insurance Payment,Scan & Pay,Failed,2024-05-30
T0000622,PP0075137,2243.24,Insurance Payment,Scan & Pay,Success,2024-04-06
T0000623,PP0004772,341.28,Recharge Bill,UPI,Pending,2025-08-02
T0000624,PP0062115,6114.43,Recharge Bill,Scan & Pay,Pending,2024-03-03
T0000625,PP0085957,4171.59,Insurance Payment,UPI,Success,2025-07-08
T0000626,PP0102133,4635.78,Insurance Payment,Scan & Pay,Success,2026-03-25
T0000627,PP0051115,240.5,Loan payment,Scan & Pay,Success,2024-09-08
T0000628,PP0082337,2056.74,Insurance Payment,UPI,Failed,2025-05-08
T0000629,PP0088884,8918.99,Money Transfer,UPI,Failed,2025-06-08
T0000630,PP0080825,3931.88,Insurance Payment,Scan & Pay,Pending,2026-02-21
T0000631,PP0051862,2401.42,Loan payment,UPI,Failed,2024-01-18
T0000632,PP0028779,8639.09,Insurance Payment,Scan & Pay,Failed,2025-08-08
T0000633,PP0100585,9436.4,Recharge Bill,UPI,Pending,2025-06-23
T0000634,PP0093778,1812.43,Recharge Bill,UPI,Success,2024-03-30
T0000635,PP0074352,7723.23,Recharge Bill,Scan & Pay,Pending,2026-02-28
T0000636,PP0013399,855.86,Insurance Payment,Bank Transfer,Failed,2024-08-31
T0000637,PP0092586,7760.46,Money Transfer,Scan & Pay,Failed,2024-09-16
T0000638,PP0092565,8094.33,Recharge Bill,Scan & Pay,Pending,2024-04-26
T0000639,PP0057194,7317.34,Recharge Bill,Scan & Pay,Failed,2023-09-01
T0000640,PP0020135,6024.91,Insurance Payment,Bank Transfer,Pending,2025-03-23
T0000641,PP0053986,1375.71,Loan payment,UPI,Success,2024-10-05
T0000642,PP0055555,1395.6,Insurance Payment,UPI,Pending,2024-01-22
T0000643,PP0095465,186.2,Loan payment,Bank Transfer,Success,2026-06-10
T0000644,PP0021511,6957.57,Insurance Payment,Bank Transfer,Pending,2025-08-12
